material_id,formula_pretty,n_elements,contains_transition_metal,formation_energy_per_atom,energy_per_atom,band_gap,density,volume,elements,Target
mp-1197930,CsLi2Gd4(BO3)5,5,FALSE,-1.383390895,-0.6383971921,0.8928474271,0.9675297398,2.710606986,"['B', 'Cs', 'Gd', 'Li', 'O']",TRUE
mp-849557,LiFeP2O7,4,TRUE,-0.5165858915,-0.07052671315,0.1794585539,-0.4866882221,1.765948146,"['Fe', 'Li', 'O', 'P']",TRUE
mp-540193,LiMnP2O7,4,TRUE,-0.6002397586,-0.1108413825,0.3054662127,-0.8512076354,-0.3255089132,"['Li', 'Mn', 'O', 'P']",TRUE
mp-756603,Li2AlNiO4,4,TRUE,-0.2634618987,0.2675025143,0.5019596172,-0.3884730341,-0.7433033419,"['Al', 'Li', 'Ni', 'O']",TRUE
mp-768441,Li19(CoO4)4,3,TRUE,0.1512603434,0.5075509222,-0.6621723966,-0.6886679547,-0.1392081296,"['Co', 'Li', 'O']",FALSE
mp-776481,Li2MnVP2(O4F)2,6,TRUE,-0.8241620994,-0.06235250461,-0.8682128618,-0.4085564775,0.3549295111,"['F', 'Li', 'Mn', 'O', 'P', 'V']",FALSE
mp-1174731,Li4MnCo2O7,4,TRUE,0.1832222674,0.2254487413,-0.7264288545,0.2135448055,-0.5015682914,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-757113,Li2Si3NiO8,4,TRUE,-0.8363015791,-0.03839996649,1.752421435,-0.6631251695,-0.248168298,"['Li', 'Ni', 'O', 'Si']",TRUE
mp-776277,Li6Mn3P8O29,4,TRUE,-0.589186452,-0.04058826189,-0.444215033,-0.7262230054,2.066327065,"['Li', 'Mn', 'O', 'P']",FALSE
mp-695816,LiFeP2O7,4,TRUE,-0.5195610448,-0.07131134571,0.775032636,-0.6741883151,0.4173850235,"['Fe', 'Li', 'O', 'P']",TRUE
mp-1100436,LiInSi,3,FALSE,2.359069833,1.184715054,-0.8682128618,0.4136030951,-1.073674803,"['In', 'Li', 'Si']",FALSE
mp-765102,LiTi(PO3)4,4,FALSE,-0.8061614827,-0.1381610142,-0.733876916,-0.7246173341,0.09468639442,"['Li', 'O', 'P', 'Ti']",FALSE
mp-996988,LiAgO2,3,FALSE,1.007793741,0.7420337231,-0.7944093432,0.6541185153,-1.089260121,"['Ag', 'Li', 'O']",FALSE
mp-759382,Li2Ti7Nb6O30,4,FALSE,-1.314990037,-0.5368930511,0.6680513888,0.2644763374,0.3653976258,"['Li', 'Nb', 'O', 'Ti']",TRUE
mp-780617,LiMn2(BO3)2,4,TRUE,-0.4933636292,-0.2604863249,-0.8682128618,-0.4280884088,0.2074585099,"['B', 'Li', 'Mn', 'O']",FALSE
mp-4107,Li(CoGe)6,3,TRUE,1.896252783,0.4218892789,-0.8682128618,2.888549982,-0.7648249067,"['Co', 'Ge', 'Li']",FALSE
mp-779890,Li2MnFe(BO3)2,5,TRUE,-0.4886822695,-0.1495818912,1.157050482,-0.3500775702,-0.1581348405,"['B', 'Fe', 'Li', 'Mn', 'O']",TRUE
mp-774612,Li4Mn2Fe3Cu3O16,5,TRUE,0.4715270279,0.1829965012,-0.8682128618,0.4698740099,-0.4285315756,"['Cu', 'Fe', 'Li', 'Mn', 'O']",FALSE
mp-752652,Li3V2(FeO4)2,4,TRUE,-0.09865515941,-0.04280890702,-0.7055065726,0.5152077356,-0.853739808,"['Fe', 'Li', 'O', 'V']",FALSE
mp-557177,Li2Al(BO2)5,4,FALSE,-1.028769377,-0.1903914931,2.944991502,-1.041223011,0.9902968157,"['Al', 'B', 'Li', 'O']",TRUE
mp-756403,Li3Ni2SbO6,4,TRUE,0.1829616496,0.3513694822,0.03530470887,0.8495611489,-0.8981443915,"['Li', 'Ni', 'O', 'Sb']",TRUE
mp-1236486,LiCe2O3,3,FALSE,-1.122223829,-0.1415360701,-0.8682128618,1.505542359,-0.9703171476,"['Ce', 'Li', 'O']",FALSE
mp-1100496,Li9Mn7O16,3,TRUE,-0.1689806153,0.03908316653,-0.07255676371,0.09095510867,-0.3707265838,"['Li', 'Mn', 'O']",FALSE
mp-766051,LiVSiO4,4,FALSE,-0.8552200983,-0.1876829796,0.5870706473,-0.6103097657,-0.2246672544,"['Li', 'O', 'Si', 'V']",TRUE
mp-1212200,K2LiP3HO9,5,FALSE,-0.4219092233,0.1881033645,1.502843665,-1.058156236,1.61901414,"['H', 'K', 'Li', 'O', 'P']",TRUE
mp-1097668,LiAg2Sb,3,FALSE,3.46028767,-2.684628048,-0.6537764,-2.113683644,1.55623988,"['Ag', 'Li', 'Sb']",FALSE
mp-1176831,Li8MnFe7(BO3)8,5,TRUE,-0.4136209209,-0.1172373025,1.363294076,-0.3492599341,0.2053661829,"['B', 'Fe', 'Li', 'Mn', 'O']",TRUE
mp-1211213,Li3Tb3(TeO6)2,4,FALSE,-0.8757095658,0.07028924114,1.516453304,1.834193643,1.553236326,"['Li', 'O', 'Tb', 'Te']",TRUE
mp-5368,Li2GeF6,3,FALSE,-1.141152256,0.5954783563,3.227273033,-0.06166262596,-0.4496651673,"['F', 'Ge', 'Li']",TRUE
mp-760280,LiFe2(BO3)2,4,TRUE,-0.3206059441,-0.1784196791,-0.009993047036,-0.3530557353,0.1679459911,"['B', 'Fe', 'Li', 'O']",FALSE
mp-1176739,LiFe2F5,3,TRUE,-0.7640655292,0.3065637248,1.386112228,-0.4179825685,0.07275582236,"['F', 'Fe', 'Li']",TRUE
mp-755750,LiVF5,3,FALSE,-1.139288713,0.3860001324,0.4096036545,-0.8578483444,-0.05013183879,"['F', 'Li', 'V']",TRUE
mp-641919,KLi3Ca7Ti2Si12(O18F)2,7,FALSE,-1.520531929,-0.1690521026,1.508734404,-0.5761557115,3.366451256,"['Ca', 'F', 'K', 'Li', 'O', 'Si', 'Ti']",TRUE
mp-764374,Li2Mn4OF8,4,TRUE,-0.9180658287,0.1220263749,0.5991906747,-0.4248984572,-0.001780241873,"['F', 'Li', 'Mn', 'O']",TRUE
mp-759052,Li2Mn3F8,3,TRUE,-1.073496981,0.2152470237,1.24250006,-0.4215532341,0.794571632,"['F', 'Li', 'Mn']",TRUE
mp-1190768,LiSmSn,3,FALSE,1.441677486,0.8901914513,-0.8682128618,1.685044922,0.450796873,"['Li', 'Sm', 'Sn']",FALSE
mp-1189725,Li2HN,3,FALSE,1.530774592,0.8144210262,0.542246859,-1.584864902,-0.8369469194,"['H', 'Li', 'N']",TRUE
mp-781957,Li3Mn4(BO3)4,4,TRUE,-0.5391507101,-0.2240722242,-0.8682128618,-0.4108981048,0.2168398303,"['B', 'Li', 'Mn', 'O']",FALSE
mp-1174036,Li3Mn2O5,3,TRUE,-0.147512341,0.08420372334,-0.6881051926,0.06667866697,-0.7133175961,"['Li', 'Mn', 'O']",FALSE
mp-759621,LiV2O3F,4,FALSE,-0.7231776189,-0.1787440792,0.1001705536,0.003028003483,-0.789093732,"['F', 'Li', 'O', 'V']",TRUE
mp-1211461,KLiDyF5,4,FALSE,-2.018768649,0.3815175516,4.134650053,0.6194049998,0.006849975672,"['Dy', 'F', 'K', 'Li']",FALSE
mp-571109,Li2Nd2Si3,3,FALSE,1.528366437,0.7136710248,-0.8682128618,0.5730856015,-0.4333255672,"['Li', 'Nd', 'Si']",FALSE
mp-758177,Li4Fe5(NiO6)2,4,TRUE,0.297339479,0.09173178379,-0.3712240302,0.5831203447,0.04076812622,"['Fe', 'Li', 'Ni', 'O']",FALSE
mp-759891,LiVCrP2(HO5)2,6,FALSE,-0.4706323274,-0.08298298587,-0.006742983832,-0.4260327523,0.8183639295,"['Cr', 'H', 'Li', 'O', 'P', 'V']",FALSE
mp-1176508,LiVSiO4,4,FALSE,-0.8655847905,-0.1904164437,0.7513342584,-0.2158071098,-0.3990101392,"['Li', 'O', 'Si', 'V']",TRUE
mp-7554,LiMgSnAu,4,FALSE,1.730833186,1.210168771,-0.8682128618,2.58372604,-1.019616375,"['Au', 'Li', 'Mg', 'Sn']",FALSE
mp-755626,Li4Mn3Fe(BO3)4,5,TRUE,-0.5366998612,-0.1706113466,1.272969403,-0.4082086375,-0.49960221,"['B', 'Fe', 'Li', 'Mn', 'O']",TRUE
mp-1313407,Li4Mn3NbO8,4,TRUE,-0.3941937153,-0.1031098286,-0.4003391797,0.2716430036,-0.2841114413,"['Li', 'Mn', 'Nb', 'O']",FALSE
mp-757731,Li4Nb2Fe3Co3O16,5,TRUE,-0.0988131212,-0.08121025945,-0.294441287,0.6299432561,-0.4063526832,"['Co', 'Fe', 'Li', 'Nb', 'O']",FALSE
mp-26865,LiV(PO3)4,4,FALSE,-0.7176504961,-0.1339745651,0.5359498615,-0.7387083928,0.1164370869,"['Li', 'O', 'P', 'V']",TRUE
mp-762649,Na3LiMn5O9,4,TRUE,-0.02482558597,-0.01969236126,-0.4689290553,0.2636042138,-0.6658956592,"['Li', 'Mn', 'Na', 'O']",FALSE
mp-32022,LiMnP2O7,4,TRUE,-0.6290457869,-0.1184383515,0.2961899906,-0.5991018036,0.3462091621,"['Li', 'Mn', 'O', 'P']",TRUE
mp-1316235,LiCr(CoO3)2,4,TRUE,0.6174067328,0.0907823651,-0.8682128618,0.3091569995,-0.9276176095,"['Co', 'Cr', 'Li', 'O']",FALSE
mp-1185251,LiY2Hg,3,FALSE,1.849407039,-4.674587283,-0.8682128618,1.744967774,-0.947555947,"['Hg', 'Li', 'Y']",FALSE
mp-631330,LiTaW2,3,FALSE,2.795487296,-8.873942039,-0.8682128618,7.156329664,-1.053749518,"['Li', 'Ta', 'W']",FALSE
mp-757104,Li4MnCo3(PO4)4,5,TRUE,-0.5076741687,-0.03579124678,0.7632511568,-0.114986938,-0.3813853891,"['Co', 'Li', 'Mn', 'O', 'P']",TRUE
mp-1176850,Li7V3P8O29,4,FALSE,-0.7811556034,-0.07125688425,-0.4601945104,-0.7709101273,2.132645478,"['Li', 'O', 'P', 'V']",FALSE
mp-1185524,Li95Mn16O64,3,TRUE,-0.07922306474,0.4491076326,-0.8682128618,-0.8397340484,3.68599214,"['Li', 'Mn', 'O']",FALSE
mp-757972,Li2VP3O10,4,FALSE,-0.7566640989,-0.0866531471,0.5775235867,-1.041315065,1.539698236,"['Li', 'O', 'P', 'V']",TRUE
mp-1176771,LiCu2C2O7,4,FALSE,0.5337917421,0.151410436,-0.8682128618,-0.5619238004,-0.3483117593,"['C', 'Cu', 'Li', 'O']",FALSE
mp-554485,Li4Mo3O8,3,FALSE,-0.07627632147,-0.02410215094,-0.867197217,0.578536858,-0.3163902864,"['Li', 'Mo', 'O']",FALSE
mp-761629,Li17V16O32,3,FALSE,-0.5172897587,-0.09808488229,-0.4301991354,0.09183797648,0.544198831,"['Li', 'O', 'V']",FALSE
mp-760832,LiTi2O4,3,FALSE,-1.288779297,-0.3551533806,-0.8682128618,-0.2007575547,0.8465736809,"['Li', 'O', 'Ti']",FALSE
mp-1174871,Li7Mn2(CoO4)3,4,TRUE,0.09730536583,0.2048060126,-0.1850902021,0.2076611623,-0.6155453586,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-1096476,LiLa2Cd,3,FALSE,4.487467655,1.798038622,-0.8682128618,-2.215376857,3.099528749,"['Cd', 'La', 'Li']",FALSE
mp-1177559,Li3MnV(PO4)3,5,TRUE,-0.6929812113,-0.08886158631,-0.7304237239,-0.5561821913,1.46649656,"['Li', 'Mn', 'O', 'P', 'V']",FALSE
mp-1222313,LiDyS2,3,FALSE,-0.04808528547,0.4522355917,-0.6629849124,0.6639408873,-1.002000465,"['Dy', 'Li', 'S']",FALSE
mp-1396229,LiTi4VO8,4,FALSE,3.505123683,0.7604348902,-0.8682128618,0.3483886261,-0.8145090344,"['Li', 'O', 'Ti', 'V']",FALSE
mp-558219,SrLi(BS2)3,4,FALSE,0.8767243702,0.4914842544,1.102137955,-1.0192906,0.1373269908,"['B', 'Li', 'S', 'Sr']",TRUE
mp-1001615,LiZrSe2,3,FALSE,0.4482190729,-2.242593333,-0.8682128618,1.017708343,-1.005208803,"['Li', 'Se', 'Zr']",FALSE
mp-807588,Li3Mn2P4HO14,5,TRUE,1.661700404,0.5458475126,-0.7279861765,-0.6989541828,-0.3881840514,"['H', 'Li', 'Mn', 'O', 'P']",FALSE
mp-1177485,Li4Fe3Cu(PO4)4,5,TRUE,-0.4645386987,-0.01350362468,-0.6520159491,-0.1443553125,-0.3716358666,"['Cu', 'Fe', 'Li', 'O', 'P']",FALSE
mp-760156,LiMnOF2,4,TRUE,-0.6830336804,0.2069302825,-0.2918006107,-0.3314492461,0.1274842933,"['F', 'Li', 'Mn', 'O']",FALSE
mp-16264,LiCaSb,3,FALSE,1.064879918,1.041657311,-0.4319595863,0.02511783969,-0.3835224361,"['Ca', 'Li', 'Sb']",FALSE
mp-1174339,Li4Co3O7,3,TRUE,0.3611939516,0.3144272931,-0.4798303089,0.2818708342,-0.510416142,"['Co', 'Li', 'O']",FALSE
mp-754433,Li2CoBO4,4,TRUE,-0.166345125,0.1376286464,-0.2033718077,-0.3850074988,-0.7922316573,"['B', 'Co', 'Li', 'O']",FALSE
mp-1177299,Li4TiFe2Ni3(PO4)6,6,TRUE,-0.5089346147,-0.05386050646,0.7575635462,-0.2607293702,0.09341552582,"['Fe', 'Li', 'Ni', 'O', 'P', 'Ti']",TRUE
mp-554093,Li9Fe3P8O29,4,TRUE,-0.6859804512,-0.0005522060428,0.8569613126,-0.7060334629,2.113105372,"['Fe', 'Li', 'O', 'P']",TRUE
mp-754707,LiFeF3,3,TRUE,-0.8658755817,0.3749336206,1.450707234,-0.4916442485,-0.4762698839,"['F', 'Fe', 'Li']",TRUE
mp-504122,Li2FeP2O7,4,TRUE,-0.6187009975,-0.02085957839,2.034635256,-0.628149605,0.4242167611,"['Fe', 'Li', 'O', 'P']",TRUE
mp-772092,Li6V3P8O29,4,FALSE,-0.7511139766,-0.08181512073,-0.8616450257,-0.7783649502,2.121433108,"['Li', 'O', 'P', 'V']",FALSE
mp-1110865,K2LiSbCl6,4,FALSE,0.3669674953,-0.5998841151,1.118320562,-0.8725887111,-0.4155779024,"['Cl', 'K', 'Li', 'Sb']",TRUE
mp-540462,LiCrPO4,4,FALSE,-0.6119822448,-0.1467169035,1.002469351,-0.5581752682,-0.2258161586,"['Cr', 'Li', 'O', 'P']",TRUE
mp-1306361,Li3MnCoO5,4,TRUE,0.06792277171,0.1998793896,-0.6174840275,0.1706565458,-0.7241160773,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-756675,Li5Fe3(SnO5)2,4,TRUE,-0.02956808525,0.1896995819,0.1832502943,0.7546390437,-0.6487252512,"['Fe', 'Li', 'O', 'Sn']",TRUE
mp-1177205,Li4V3P8O29,4,FALSE,-0.6535453869,-0.09556579002,-0.1536729245,-0.8211935103,2.15390931,"['Li', 'O', 'P', 'V']",FALSE
mp-555660,Li2V6O13,3,FALSE,-0.4987483482,-0.2873074862,-0.8682128618,-0.1286929865,-0.5272103606,"['Li', 'O', 'V']",FALSE
mp-757479,Li2Sn(PO3)6,4,FALSE,-0.5634589241,-0.0002280869645,0.7493029689,-0.6517977608,-0.1906952445,"['Li', 'O', 'P', 'Sn']",TRUE
mp-1236742,LiMn2(P2O7)2,4,TRUE,-0.486381951,-0.1254531868,-0.6527607552,-0.5872518391,-0.462440818,"['Li', 'Mn', 'O', 'P']",FALSE
mp-1222502,LiBrO,3,FALSE,1.454164108,1.100770849,-0.8682128618,-0.3850730128,-0.92748428,"['Br', 'Li', 'O']",FALSE
mp-774592,Li6Co3Sb(PO4)6,5,TRUE,-0.4186945179,0.06299485365,-0.8568376406,-0.3751292924,0.1299283438,"['Co', 'Li', 'O', 'P', 'Sb']",FALSE
mp-1175607,Li9Mn2Co5O16,4,TRUE,0.1631503668,0.2186432087,-0.7548669075,0.2913087342,-0.4099020007,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-735483,Na3LiMo2(H6O7)2,5,FALSE,0.3396258782,0.3803367781,2.264848067,-0.9319964364,0.8117632315,"['H', 'Li', 'Mo', 'Na', 'O']",TRUE
mp-862673,LiY2Ru,3,FALSE,1.902326175,0.2849497244,-0.8682128618,1.263344663,-0.9950875354,"['Li', 'Ru', 'Y']",FALSE
mp-756913,Li7Ni5O12,3,TRUE,0.4997718899,0.4417995793,-0.8682128618,0.441337431,-0.6574714149,"['Li', 'Ni', 'O']",FALSE
mp-1201246,NaLi2(RuO2)6,4,FALSE,0.4825106447,0.005512199012,-0.8682128618,1.715213615,0.03052802633,"['Li', 'Na', 'O', 'Ru']",FALSE
mp-849567,Li5Mn6(BO3)6,4,TRUE,-0.5502950778,-0.2117717675,-0.7835080895,-0.4031648673,0.9468935804,"['B', 'Li', 'Mn', 'O']",FALSE
mp-754048,LiMnBO4,4,TRUE,-0.3557387881,-0.1111740778,-0.7334706581,0.05047285915,-0.5528759139,"['B', 'Li', 'Mn', 'O']",FALSE
mp-752502,Li7Cr3(SiO6)2,4,FALSE,-0.6618969344,0.003549149365,1.395997837,-0.05626654248,-0.05387597619,"['Cr', 'Li', 'O', 'Si']",TRUE
mp-770655,Li3Fe5O9,3,TRUE,0.2262612264,0.0178295955,0.2817678351,-0.1178373526,-0.04671716807,"['Fe', 'Li', 'O']",TRUE
mp-542789,Li14Cr2N8O,4,FALSE,1.298236645,0.5152934109,0.7676522841,-0.9913346385,-0.542290275,"['Cr', 'Li', 'N', 'O']",TRUE
mp-1093585,LiCu2Ni,3,TRUE,4.265179603,0.04777697184,-0.8682128618,-2.155061355,0.5081563511,"['Cu', 'Li', 'Ni']",FALSE
mp-754360,Li3FeO4,3,TRUE,0.2357453213,0.3682122709,-0.8682128618,-0.2914036025,-1.034666506,"['Fe', 'Li', 'O']",FALSE
mp-861039,LiFeSiO4,4,TRUE,-0.5436181701,-0.08005937202,0.9133634511,-0.5146204079,-0.2417424472,"['Fe', 'Li', 'O', 'Si']",TRUE
mp-1638589,LiCo(CO3)2,4,TRUE,0.2686777056,-0.04966719615,-0.6145725126,-0.8195821964,0.173734572,"['C', 'Co', 'Li', 'O']",FALSE
mp-772971,Li4Ti3Mn5O16,4,TRUE,-0.6187028018,-0.2440563434,-0.66731833,0.1257591007,-0.3833776673,"['Li', 'Mn', 'O', 'Ti']",FALSE
mp-1235978,LiTl6Si2O7,4,FALSE,0.2669595679,0.4916537868,-0.8390300026,1.667304932,-0.1616723505,"['Li', 'O', 'Si', 'Tl']",FALSE
mp-757307,LiV(SiO3)2,4,FALSE,-1.06852343,-0.2382117244,0.5696015576,-0.4182566564,-0.2712886303,"['Li', 'O', 'Si', 'V']",TRUE
mp-757809,LiMnPO4,4,TRUE,-0.6729534776,-0.1424436367,1.440415367,-0.3691591979,4.405198591,"['Li', 'Mn', 'O', 'P']",TRUE
mp-1567455,Li2Co(CO3)2,4,TRUE,0.04356265258,-0.008544589375,1.203160753,-0.73443825,-0.5409820395,"['C', 'Co', 'Li', 'O']",TRUE
mp-772652,NaLi5Mn2P2(CO7)2,6,TRUE,-0.472774258,-0.01178277874,1.734207539,-0.6778121811,0.434930317,"['C', 'Li', 'Mn', 'Na', 'O', 'P']",TRUE
mp-753058,Li5TiV3O8,4,FALSE,-0.5345265043,-0.04058805429,-0.8682128618,-0.1129314748,-0.7516304944,"['Li', 'O', 'Ti', 'V']",FALSE
mp-1111291,Li3AlF6,3,FALSE,-1.465597083,0.2049498873,3.536706134,-0.7140450999,-0.9489957318,"['Al', 'F', 'Li']",TRUE
mp-560605,LiLa4AuO8,4,FALSE,-1.296266501,-0.1400772474,0.2546162655,2.185481011,-0.6316551693,"['Au', 'La', 'Li', 'O']",TRUE
mp-1031024,CsLiMg6O7,4,FALSE,-0.2728931346,0.5531014544,1.37020046,-0.0153768319,-0.7265627517,"['Cs', 'Li', 'Mg', 'O']",TRUE
mp-758492,LiSb3(PO5)2,4,FALSE,-0.2826455401,0.1112821638,1.133622943,0.5393601656,-0.6128799185,"['Li', 'O', 'P', 'Sb']",TRUE
mp-672966,LiCu(PO3)4,4,FALSE,-0.3655084451,0.0392452284,-0.4056205324,-0.6377980044,-0.5757706178,"['Cu', 'Li', 'O', 'P']",FALSE
mp-1023493,LiMg15,2,FALSE,2.17391757,0.9346910737,-0.8682128618,-1.352236569,-0.2079170983,"['Li', 'Mg']",FALSE
mp-758657,Li2MnF6,3,TRUE,-0.8769676028,0.5188206649,0.9195927389,-0.9153577897,-0.5021898673,"['F', 'Li', 'Mn']",TRUE
mp-1175088,Li7Mn2(CoO4)3,4,TRUE,0.1183259551,0.2103497399,-0.8682128618,0.182537311,-0.609733974,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-34477,LiSmS2,3,FALSE,-0.08174990859,0.4360883065,0.4830009152,0.320662598,-0.7360833993,"['Li', 'S', 'Sm']",TRUE
mp-1661736,Li4Co3Sn5O16,4,TRUE,0.0379198748,0.219763314,-0.8497281273,1.128578063,0.6210753436,"['Co', 'Li', 'O', 'Sn']",FALSE
mp-557403,LiFe2F6,3,TRUE,-0.8576665604,0.3346990672,0.2867783493,-0.08525836392,-0.622380816,"['F', 'Fe', 'Li']",TRUE
mp-1298606,Li2VOF4,4,FALSE,-1.159131892,0.3080272843,0.519225578,-0.6657501741,-0.146494454,"['F', 'Li', 'O', 'V']",TRUE
mp-760223,Li7V3P8O29,4,FALSE,-0.7800445867,-0.07096387753,-0.8242015892,-0.7827704777,2.155803592,"['Li', 'O', 'P', 'V']",FALSE
mp-752704,Li5V(SiO4)2,4,FALSE,-0.8435557443,0.06388378787,-0.7204026956,-0.8084354406,-0.7291879022,"['Li', 'O', 'Si', 'V']",FALSE
mp-1235643,LiEu2Cr2O8,4,FALSE,-0.5655826464,-0.4266164395,-0.8682128618,0.7924715236,-0.7106683038,"['Cr', 'Eu', 'Li', 'O']",FALSE
mp-756503,Li4Fe(BO3)2,4,TRUE,-0.5047593259,0.08541313091,1.84437114,-0.6908227818,0.1819813248,"['B', 'Fe', 'Li', 'O']",TRUE
mp-1003769,Li3Mn4O8,3,TRUE,-0.0923367565,-0.07093504731,-0.8682128618,0.2621058314,-0.8114775127,"['Li', 'Mn', 'O']",FALSE
mp-25889,LiCoPO4,4,TRUE,-0.4258017586,0.00682201482,1.224015326,-0.4617210417,1.786211965,"['Co', 'Li', 'O', 'P']",TRUE
mp-1177111,Li6V3P8O29,4,FALSE,-0.7496464802,-0.08142810018,0.09820697379,-0.7866953824,2.137681661,"['Li', 'O', 'P', 'V']",TRUE
mp-772148,Li4Mn5Nb3O16,4,TRUE,-0.5146475599,-0.2851866605,-0.8682128618,0.3277799433,-0.2914506447,"['Li', 'Mn', 'Nb', 'O']",FALSE
mp-752825,Li3MnVP2(O4F)2,6,TRUE,-0.86283352,-0.02373462824,0.196656805,-0.437157018,-0.1399426084,"['F', 'Li', 'Mn', 'O', 'P', 'V']",TRUE
mp-753719,SrLiNb2O6F,5,FALSE,-1.340004547,-0.2760787072,0.32726872,0.2886351011,-0.784794897,"['F', 'Li', 'Nb', 'O', 'Sr']",TRUE
mp-1395802,Li5Co3O8,3,TRUE,1.443992203,0.6405957659,-0.8682128618,0.1555816815,-0.82941943,"['Co', 'Li', 'O']",FALSE
mp-760136,Li4TiCu3(PO4)4,5,FALSE,-0.4525306485,0.0862011295,-0.8682128618,-0.3179086092,-0.2921348022,"['Cu', 'Li', 'O', 'P', 'Ti']",FALSE
mp-26740,LiCr2(PO4)3,4,FALSE,-0.4664460006,-0.1452057334,-0.8682128618,-0.2519979213,1.012346895,"['Cr', 'Li', 'O', 'P']",FALSE
mp-777529,Li2VF6,3,FALSE,-1.253837215,0.4219475629,0.4435938988,-0.5247414245,-0.3709000128,"['F', 'Li', 'V']",TRUE
mp-752638,LiCuCO3,4,FALSE,0.3185889163,0.1681361304,0.8474142519,-0.2130726455,-0.5088233271,"['C', 'Cu', 'Li', 'O']",TRUE
mp-772420,Li2Co3SnO8,4,TRUE,0.3381173337,0.2018222,-0.8682128618,0.9996502939,-0.4383411358,"['Co', 'Li', 'O', 'Sn']",FALSE
mp-754700,Li4V3FeO10,4,TRUE,-0.378157266,-0.05744537607,-0.03274348946,-0.4005911811,-0.6349927603,"['Fe', 'Li', 'O', 'V']",FALSE
mp-767625,LiVF4,3,FALSE,-1.309165237,0.2917002055,0.6910049602,-0.7146920511,-0.2807719374,"['F', 'Li', 'V']",TRUE
mp-30405,Li2SnAu,3,FALSE,1.591294233,1.153170274,-0.8682128618,2.883032193,-1.042077421,"['Au', 'Li', 'Sn']",FALSE
mp-757456,Li4Fe(PO3)6,4,TRUE,-0.6475856252,-0.00935132477,2.091375943,-0.6849828319,0.7225783942,"['Fe', 'Li', 'O', 'P']",TRUE
mp-861635,LiNi4(PO4)3,4,TRUE,-0.1949361524,0.0271559579,1.463775197,-0.03597684642,1.494354506,"['Li', 'Ni', 'O', 'P']",TRUE
mp-758901,LiVO2,3,FALSE,-0.5189703451,-0.1133178828,-0.01127953039,0.1150204791,-0.6887378003,"['Li', 'O', 'V']",FALSE
mp-1188344,CsLiCl2,3,FALSE,-0.1567800826,-1.389564064,2.589922097,-0.5567164556,0.1470394772,"['Cl', 'Cs', 'Li']",TRUE
mp-1018766,Li3LaAs2,3,FALSE,0.8549767861,-1.442859949,-0.5281072894,0.475772891,-0.905430152,"['As', 'La', 'Li']",FALSE
mp-1102318,LiCdBO3,4,FALSE,-0.3627318495,0.2635351239,0.7929756932,0.340609397,-0.8370195387,"['B', 'Cd', 'Li', 'O']",TRUE
mp-1211905,K3LiGe4,3,FALSE,1.89724141,1.176098135,-0.150287442,-0.5534970539,1.483644594,"['Ge', 'K', 'Li']",FALSE
mp-1176152,Li9Mn2Co5O16,4,TRUE,0.2166181647,0.2327441878,-0.8682128618,0.243590832,-0.3955443937,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-772535,LiNb13O33,3,FALSE,-1.13802813,-0.5918281052,0.3212425611,0.282445167,0.764575413,"['Li', 'Nb', 'O']",TRUE
mp-1570562,Li6NiO4,3,TRUE,0.09579291032,0.5873937963,1.381711101,-0.7135538046,-0.06368447591,"['Li', 'Ni', 'O']",TRUE
mp-1211202,LiCr2(MoO4)3,4,FALSE,-0.1364195036,-0.3207604719,-0.3705469337,-0.08758187969,0.327105485,"['Cr', 'Li', 'Mo', 'O']",FALSE
mp-7396,Li3Tl,2,FALSE,1.873089535,-2.344093117,-0.8682128618,0.9433834922,-1.028886698,"['Li', 'Tl']",FALSE
mp-25243,Li3V2(SiO5)2,4,FALSE,-0.7973882016,-0.1090470809,-0.8682128618,-0.4874582309,-0.1626707145,"['Li', 'O', 'Si', 'V']",FALSE
mp-752966,Li7VO5F,4,FALSE,-0.3871913008,0.419051658,0.407369236,-0.8205958944,-0.860966573,"['F', 'Li', 'O', 'V']",TRUE
mp-768392,Li24Ti7Cr5O36,4,FALSE,-0.7627270553,0.01793623451,0.0254868096,-0.2125182534,0.6303376829,"['Cr', 'Li', 'O', 'Ti']",TRUE
mp-1235467,Sr2LiV2(Si2O7)2,5,FALSE,-1.067765411,-0.1864473632,-0.8682128618,-0.1441241033,-0.3965888246,"['Li', 'O', 'Si', 'Sr', 'V']",FALSE
mp-1177235,Li4V3Ni2Sb3O16,5,TRUE,-0.1215587777,0.07666154041,-0.8610356389,0.6845292232,-0.314749856,"['Li', 'Ni', 'O', 'Sb', 'V']",FALSE
mp-775748,Li4Cr3Fe2Sn3O16,5,TRUE,-0.1459471046,0.0005019438535,-0.3683125152,0.7268740786,-0.3384153231,"['Cr', 'Fe', 'Li', 'O', 'Sn']",FALSE
mp-694909,Li11Fe3B24(PbO24)2,5,TRUE,-0.7482391113,-0.1476973828,-0.07391095671,-0.271762677,1.178958842,"['B', 'Fe', 'Li', 'O', 'Pb']",FALSE
