Date/Time,Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°),LV ActivePower (kW)
23 12 2018 22:10,5.636210918,509.0503535,268.2681885,482.5169983
23 12 2018 22:20,5.964508057,613.0840501,267.375,564.5775757
23 12 2018 22:30,6.049365997,640.7681924,271.3465881,564.3466797
23 12 2018 22:40,5.704938889,529.9321758,267.5891113,470.0812073
23 12 2018 22:50,5.438001156,451.3403798,272.2137146,407.888092
23 12 2018 23:00,5.767299175,549.2818607,276.7401123,485.7802124
23 12 2018 23:10,5.853043079,576.5272835,278.5841064,503.0787964
23 12 2018 23:20,5.906480789,593.89017,278.6261902,533.0028076
23 12 2018 23:30,6.04263401,638.4653182,277.2333069,570.703186
23 12 2018 23:40,5.814849854,564.2986515,262.3021851,435.7897949
23 12 2018 23:50,5.594820976,496.6949863,250.0715942,381.9545898
24 12 2018 00:00,5.860743999,579.011146,251.3585052,467.600708
24 12 2018 00:10,5.966118813,613.6219494,250.0776978,476.5228882
24 12 2018 00:20,6.085894108,653.3481307,243.8948059,558.947876
24 12 2018 00:30,6.405610085,769.5610116,244.990799,726.1107788
24 12 2018 00:40,6.430832863,779.1998237,248.3511047,692.9296265
24 12 2018 00:50,6.754776001,909.315724,244.3179932,784.6234131
24 12 2018 01:00,6.724891186,896.8098048,241.8531952,870.8865967
24 12 2018 01:10,6.856225014,952.5583084,239.593399,897.3427734
24 12 2018 01:20,7.33773613,1175.577073,233.9869995,1130.083984
24 12 2018 01:30,7.220254898,1118.30312,233.5343933,1043.661987
24 12 2018 01:40,6.987969875,1010.582458,235.3757935,980.3477173
24 12 2018 01:50,7.110040188,1066.303839,230.3950043,983.3256836
24 12 2018 02:00,7.012225151,1021.501617,227.0538025,982.3922119
24 12 2018 02:10,7.501911163,1258.980025,228.5084991,1260.677002
24 12 2018 02:20,7.661168098,1342.346094,229.7696075,1354.290039
24 12 2018 02:30,7.590544224,1304.967965,227.8919067,1273.145996
24 12 2018 02:40,7.993618011,1526.34411,223.6878967,1389.938965
24 12 2018 02:50,8.338844299,1729.594822,218.4048004,1591.655029
24 12 2018 03:00,8.796876907,2013.959822,219.3386993,1791.494019
24 12 2018 03:10,9.262242317,2314.231642,215.6437988,1929.390991
24 12 2018 03:20,8.825655937,2032.262421,212.9878998,1886.79895
24 12 2018 03:30,9.076956749,2193.715569,205.0706024,1742.209961
24 12 2018 03:40,9.435693741,2427.78063,204.9257965,2079.408936
24 12 2018 03:50,9.298065186,2337.636646,204.2207031,1972.715942
24 12 2018 04:00,8.626740456,1906.706042,206.9376984,1690.702026
24 12 2018 04:10,8.305915833,1709.743585,209.2028961,1546.800049
24 12 2018 04:20,8.580411911,1877.807711,208.4429016,1686.821045
24 12 2018 04:30,9.48684597,2461.351749,206.3103027,2119.608887
24 12 2018 04:40,9.697505951,2589.211826,207.9689026,2258.448975
24 12 2018 04:50,10.17214966,2894.577633,203.1049042,2486.906006
24 12 2018 05:00,11.45172977,3409.661555,204.1983948,3190.12207
24 12 2018 05:10,11.51858044,3426.377754,201.2881012,3144.041016
24 12 2018 05:20,11.35875988,3384.930241,202.7635956,3131.438965
24 12 2018 05:30,11.15528965,3324.558072,202.1363983,3045.884033
24 12 2018 05:40,11.33298016,3377.761082,202.1596069,3138.319092
24 12 2018 05:50,10.81741047,3204.092587,201.6439972,2843.397949
24 12 2018 06:00,11.27995014,3362.581377,202.6963043,3181.275879
24 12 2018 06:10,11.93118954,3510.842242,197.8419037,3521.743896
24 12 2018 06:20,13.01784039,3600,193.3719025,3600.621094
24 12 2018 06:30,14.89517975,3600,193.5805054,3602.061035
24 12 2018 06:40,16.48171043,3600,196.7436066,3601.86499
24 12 2018 06:50,16.99312973,3600,196.0998993,3602.083984
24 12 2018 07:00,15.95421028,3600,192.246994,3601.845947
24 12 2018 07:10,17.7387104,3600,193.607605,3601.951904
24 12 2018 07:20,17.58901024,3600,195.6325073,3601.88501
24 12 2018 07:30,16.46825981,3600,196.6983032,3602.1521
24 12 2018 07:40,16.6315403,3600,194.6033936,3602.062012
24 12 2018 07:50,16.8834095,3600,194.361496,3602.064941
24 12 2018 08:00,16.84104919,3600,194.5381927,3602.197021
24 12 2018 08:10,16.91604996,3600,194.0718994,3601.958984
24 12 2018 08:20,16.4782505,3600,193.258606,3602.176025
24 12 2018 08:30,16.42601013,3600,192.4501953,3602.083984
24 12 2018 08:40,15.84794998,3600,193.3379059,3601.967041
24 12 2018 08:50,15.51138973,3600,194.4989014,3601.798096
24 12 2018 09:00,15.80078983,3600,195.4122009,3601.571045
24 12 2018 09:10,15.23180962,3600,197.1466064,3266.668945
24 12 2018 09:20,14.66331959,3600,197.9721069,1283.034058
24 12 2018 09:30,15.35828972,3600,196.9048004,3601.209961
24 12 2018 09:40,15.09928036,3600,198.0903015,3600.906006
24 12 2018 09:50,16.76959038,3600,200.1573944,3600.656006
24 12 2018 10:00,16.58492088,3600,198.2286987,3600.697998
24 12 2018 10:10,16.86449051,3600,193.4057007,3600.769043
24 12 2018 10:20,15.23692989,3600,193.5942993,3600.815918
24 12 2018 10:30,16.80042076,3600,193.4613037,3600.656982
24 12 2018 10:40,17.08410072,3600,193.5148926,3600.532959
24 12 2018 10:50,16.41460991,3600,192.6522064,3600.781006
24 12 2018 11:00,15.88932991,3600,194.7962036,3600.856934
24 12 2018 11:10,16.94887924,3600,193.5457001,3600.819092
24 12 2018 11:20,15.77738953,3600,196.052002,3601.071045
24 12 2018 11:30,15.46121979,3600,196.6421967,3601.128906
24 12 2018 11:40,16.33624077,3600,200.1728058,3601.283936
24 12 2018 11:50,16.19614029,3600,200.7093964,3600.808105
24 12 2018 12:00,16.56888008,3600,200.0343018,3601.043945
24 12 2018 12:10,16.98101997,3600,200.8074036,3601.048096
24 12 2018 12:20,16.59495926,3600,198.5543976,3601.0271
24 12 2018 12:30,17.02753067,3600,195.7812958,3601.100098
24 12 2018 12:40,16.7206192,3600,193.2617035,3600.621094
24 12 2018 12:50,16.62528038,3600,194.5126038,3600.523926
24 12 2018 13:00,15.82577991,3600,191.9781036,3600.271973
24 12 2018 13:10,15.95228004,3600,191.2666931,3600.852051
24 12 2018 13:20,16.88916016,3600,192.3484955,3600.625977
24 12 2018 13:30,16.12084007,3600,195.7451019,3600.343994
24 12 2018 13:40,17.38949013,3600,194.5677032,3600.26001
24 12 2018 13:50,18.77787971,3600,196.789093,3600.11792
24 12 2018 14:00,18.94647026,3600,196.8202972,3599.600098
24 12 2018 14:10,19.14641953,3600,196.4412994,3599.833008
24 12 2018 14:20,18.79451942,3600,196.3143005,3599.912109
24 12 2018 14:30,19.69787979,3600,198.6884003,3600.320068
24 12 2018 14:40,20.23608971,3600,199.0050049,3600.375977
24 12 2018 14:50,19.68235016,3600,198.5061035,3600.624023
24 12 2018 15:00,18.9708004,3600,195.9532013,3600.495117
24 12 2018 15:10,19.65914917,3600,195.8809967,3600.468994
24 12 2018 15:20,19.92670059,3600,197.105896,3600.185059
24 12 2018 15:30,19.4477005,3600,198.5661011,3600.282959
24 12 2018 15:40,20.09243011,3600,200.1678009,3600.231934
24 12 2018 15:50,20.01796913,3600,201.789093,3600.268066
24 12 2018 16:00,19.64549065,3600,202.4909973,3600.020996
24 12 2018 16:10,20.56485939,3600,201.5576019,3600.150879
24 12 2018 16:20,19.89299965,3600,203.3869019,3600.379883
24 12 2018 16:30,19.5427494,3600,202.0498047,3600.177002
24 12 2018 16:40,20.00782013,3600,203.0541992,3600.346924
24 12 2018 16:50,19.94717979,3600,203.2509003,3600.319092
24 12 2018 17:00,20.1754303,3600,204.5261993,3600.550049
24 12 2018 17:10,20.31792068,3600,205.5673981,3599.846924
24 12 2018 17:20,18.80731964,3600,206.7624054,3599.801025
24 12 2018 17:30,19.19768906,3600,208.779007,3599.584961
24 12 2018 17:40,20.55755043,3600,209.4051056,3599.858887
24 12 2018 17:50,20.33127975,3600,207.7935944,3599.695068
24 12 2018 18:00,21.24559975,3600,207.9273071,3600.144043
24 12 2018 18:10,20.45564079,3600,206.4273987,3599.866943
24 12 2018 18:20,20.87647057,3600,208.1204071,3600.022949
24 12 2018 18:30,19.87873077,3600,209.7120056,3599.72998
24 12 2018 18:40,21.28927994,3600,211.2010956,3599.645996
24 12 2018 18:50,20.54190063,3600,208.440094,3599.574951
24 12 2018 19:00,21.44617081,3600,205.4916992,3599.639893
24 12 2018 19:10,20.58691025,3600,207.3280945,3599.198975
24 12 2018 19:20,19.76269913,3600,209.8249969,3599.532959
24 12 2018 19:30,20.01836967,3600,211.1329956,3599.788086
24 12 2018 19:40,21.62100029,3600,207.7252045,3599.470947
24 12 2018 19:50,20.60687065,3600,209.8659058,3599.343994
24 12 2018 20:00,21.23448944,3600,210.0375977,3599.037109
24 12 2018 20:10,20.88693047,3600,209.0787964,3599.202881
24 12 2018 20:20,20.56669998,3600,207.262207,3599.352051
24 12 2018 20:30,20.45199966,3600,206.919693,3598.977051
24 12 2018 20:40,21.01815033,3600,206.9524994,3599.501953
24 12 2018 20:50,20.42705917,3600,209.6186981,3599.791016
24 12 2018 21:00,19.25418091,3600,208.2642059,3600.298096
24 12 2018 21:10,18.63348007,3600,204.9273987,3600.003906
24 12 2018 21:20,18.81813049,3600,204.8869934,3600.566895
24 12 2018 21:30,18.99217033,3600,208.0112,3600.137939
24 12 2018 21:40,18.75893021,3600,209.405899,3600.316895
24 12 2018 21:50,17.97653961,3600,209.5704041,3600.450928
24 12 2018 22:00,17.80986977,3600,210.8186035,3600.860107
24 12 2018 22:10,17.56138039,3600,211.5641022,3600.715088
24 12 2018 22:20,17.47880936,3600,213.716095,3600.719971
24 12 2018 22:30,17.38961029,3600,212.9313965,3600.425049
24 12 2018 22:40,17.35026932,3600,216.324295,3600.655029
24 12 2018 22:50,17.29029083,3600,217.4862976,3600.511963
24 12 2018 23:00,17.71244049,3600,217.8336029,3600.099121
24 12 2018 23:10,17.89191055,3600,217.8713074,3600.620117
24 12 2018 23:20,17.52279091,3600,219.1107941,3600.939941
24 12 2018 23:30,15.97579002,3600,219.0536957,3600.735107
24 12 2018 23:40,17.10173988,3600,218.7987976,3600.513916
24 12 2018 23:50,17.15607071,3600,217.7783051,3600.320068
25 12 2018 00:00,15.14927959,3600,219.0254974,3600.559082
25 12 2018 00:10,9.585331917,2506.112948,259.7504883,2219.075928
25 12 2018 00:20,8.702544212,1954.282949,311.2712097,2072.250977
25 12 2018 00:30,7.241847038,1128.684225,342.7788086,1380.213013
25 12 2018 00:40,8.911344528,2087.002742,350.3146973,2065.225098
25 12 2018 00:50,7.942326069,1497.144149,358.1586914,1668.980957
25 12 2018 01:00,10.67193031,3143.880909,339.1348877,3045.191895
25 12 2018 01:10,10.95753002,3257.2402,341.2922974,3153.894043
25 12 2018 01:20,10.57234955,3099.589351,351.0898132,2947.381104
25 12 2018 01:30,9.223161697,2288.732261,351.8586121,2447.056885
25 12 2018 01:40,10.0974102,2851.196746,352.3569031,2804.783936
25 12 2018 01:50,9.21746254,2285.016857,351.9797974,2381.025879
25 12 2018 02:00,8.554581642,1861.757477,7.153038025,2178.157959
25 12 2018 02:10,9.342382431,2366.628323,2.43275404,2416.523926
25 12 2018 02:20,8.303721428,1708.423896,7.145994186,1812.557007
25 12 2018 02:30,9.539449692,2470.838153,15.51681995,2438.889893
25 12 2018 02:40,8.688824654,1945.64615,9.268666267,2117.083984
25 12 2018 02:50,12.6370697,3587.953946,13.37611961,3569.312012
25 12 2018 03:00,11.71148014,3469.776773,12.96634007,3271.045898
25 12 2018 03:10,9.244744301,2302.809898,9.843197823,2611.879883
25 12 2018 03:20,10.91571045,3241.863084,15.15435982,2775.639893
25 12 2018 03:30,9.218803406,2285.890921,14.24592018,2192.138916
25 12 2018 03:40,7.789171219,1411.674758,17.83407021,1467.509033
25 12 2018 03:50,7.968924046,1512.251275,22.87207985,1527.01001
25 12 2018 04:00,8.796567917,2013.763549,18.08476067,2031.901978
25 12 2018 04:10,9.788410187,2653.365639,18.54311943,2060.556885
25 12 2018 04:20,8.851238251,2048.567626,13.92965984,1907.692017
25 12 2018 04:30,8.416008949,1776.459899,10.18507004,1651.553955
25 12 2018 04:40,8.196407318,1644.396498,7.511802197,1683.430054
25 12 2018 04:50,7.40903616,1211.304184,10.92405033,1269.005981
25 12 2018 05:00,7.157044888,1088.280396,20.15196037,1099.829956
25 12 2018 05:10,8.592139244,1885.10955,22.54130936,1729.534058
25 12 2018 05:20,8.299445152,1705.853364,22.01509094,1734.063965
25 12 2018 05:30,9.196022034,2271.047016,18.30141068,1847.746948
25 12 2018 05:40,10.33030987,2980.957556,16.9648304,1983.687988
25 12 2018 05:50,11.71170044,3469.822331,16.0561409,2118.991943
25 12 2018 06:00,10.74534988,3174.922927,16.20754051,2037.817017
25 12 2018 06:10,10.2452898,2935.424313,17.80882072,1971.729004
25 12 2018 06:20,9.560305595,2486.966222,17.83217049,1832.046997
25 12 2018 06:30,9.478822708,2456.084348,22.87663078,1766.094971
25 12 2018 06:40,8.925057411,2095.7951,23.79980087,1543.274048
25 12 2018 06:50,9.893179893,2723.875498,24.26099014,1747.838989
25 12 2018 07:00,9.218176842,2285.48248,27.43948936,1584.233032
25 12 2018 07:10,9.551178932,2479.927793,28.16275024,1534.94397
25 12 2018 07:20,9.740819931,2620.13008,28.40315056,1655.704956
25 12 2018 07:30,9.584801674,2505.709602,28.13064003,1341.504028
25 12 2018 07:40,9.456377983,2441.352327,28.44168091,996.1340942
25 12 2018 07:50,10.38140965,3007.338893,28.63660049,1124.029053
25 12 2018 08:00,9.908870697,2734.126123,27.75370979,898.5844727
25 12 2018 08:10,9.3366642,2362.885427,27.38858986,577.9119873
25 12 2018 08:20,8.977240562,2129.329246,27.4919796,538.5927124
25 12 2018 08:30,9.216161728,2284.168948,27.91526031,514.9639893
25 12 2018 08:40,8.627381325,1907.106772,27.13849068,430.0295105
25 12 2018 08:50,9.373397827,2386.939594,27.19506073,500.9661865
25 12 2018 09:00,9.599452019,2516.816994,27.04853058,491.1960144
25 12 2018 09:10,9.665594101,2566.019427,27.80724907,441.6223145
25 12 2018 09:20,9.319741249,2351.812012,28.06283951,422.8222046
25 12 2018 09:30,10.33903027,2985.511493,27.33234978,632.46698
25 12 2018 09:40,9.518590927,2454.550417,27.81183052,513.229126
25 12 2018 09:50,9.041706085,2170.911236,27.98391914,525.4940796
25 12 2018 10:00,9.583465576,2504.692812,27.66501999,844.8895264
25 12 2018 10:10,10.73573017,3170.932313,27.77279091,1189.478027
25 12 2018 10:20,10.17570019,2896.596885,28.21808052,1001.633972
25 12 2018 10:30,10.10626984,2856.427067,29.1776104,1010.659973
25 12 2018 10:40,10.30012989,2965.030942,27.38521957,1079.813965
25 12 2018 10:50,9.649028778,2553.840804,27.45309067,752.6796265
25 12 2018 11:00,9.974850655,2776.36544,28.89649963,779.4332275
25 12 2018 11:10,9.539748192,2471.070094,27.80629921,775.4708862
25 12 2018 11:20,10.27373028,2950.886478,27.42630959,819.5889893
25 12 2018 11:30,9.054269791,2179.033764,26.48163986,663.96698
25 12 2018 11:40,8.663279533,1929.595045,27.49029922,509.4263916
25 12 2018 11:50,9.016397476,2154.567057,27.8449707,549.7388916
25 12 2018 12:00,9.923667908,2743.720198,27.72315979,707.5761108
25 12 2018 12:10,10.01842976,2803.50797,28.94087029,657.104126
25 12 2018 12:20,9.518220901,2454.260052,31.53528023,582.2797852
25 12 2018 12:30,7.516630173,1266.544382,23.29286957,385.7316895
25 12 2018 12:40,7.674522877,1349.485359,22.08065033,355.7363892
25 12 2018 12:50,8.741958618,1979.156533,21.91921043,430.1850891
25 12 2018 13:00,9.854076385,2697.981442,27.03524017,520.3439941
25 12 2018 13:10,10.97451019,3263.367927,30.17367935,710.8292236
25 12 2018 13:20,10.67850971,3146.71794,28.02695084,574.2219849
25 12 2018 13:30,10.40272999,3018.130808,29.06967926,603.1538696
25 12 2018 13:40,11.08209991,3300.665177,28.32430077,702.78479
25 12 2018 13:50,9.93019104,2747.927256,28.58292007,535.8950806
25 12 2018 14:00,9.699333191,2590.529143,27.4157505,468.023407
25 12 2018 14:10,11.43435001,3405.170583,29.26896095,772.2504883
25 12 2018 14:20,10.16543007,2890.74583,31.54571915,549.6530762
25 12 2018 14:30,11.12008953,3313.214206,33.88206863,647.522583
25 12 2018 14:40,11.05959988,3293.081422,35.96385956,703.0460205
25 12 2018 14:50,9.836828232,2686.400707,37.73294067,587.7128296
25 12 2018 15:00,9.454592705,2440.180749,38.15359116,529.934082
25 12 2018 15:10,9.381848335,2392.476404,38.28068924,546.2722778
25 12 2018 15:20,9.251508713,2307.22447,34.48059082,454.9500122
25 12 2018 15:30,9.018890381,2156.175872,42.52767944,464.6459045
25 12 2018 15:40,9.827323914,2679.977412,43.29724121,549.7047119
25 12 2018 15:50,9.832928658,2683.768872,45.92475128,543.9318237
25 12 2018 16:00,9.442111969,2431.991339,46.29066849,491.9388123
25 12 2018 16:10,11.69548035,3466.443993,44.13135147,775.5258789
25 12 2018 16:20,10.91263962,3240.717829,41.1409111,776.2216797
25 12 2018 16:30,12.15180969,3543.608216,38.04362106,826.0806274
25 12 2018 16:40,11.49458027,3420.47779,40.18701172,761.0952759
25 12 2018 16:50,10.21735001,2920.005879,39.77819061,587.9777222
25 12 2018 17:00,10.3725996,3002.842607,38.18231964,596.1113892
25 12 2018 17:10,10.75687981,3179.67579,39.05088043,601.0045776
25 12 2018 17:20,11.01506042,3277.733478,37.34077072,630.0753784
25 12 2018 17:30,9.596653938,2514.701486,37.48019028,502.7583923
25 12 2018 17:40,10.25335026,2939.830256,32.40232849,624.0469971
25 12 2018 17:50,11.35849953,3384.85852,41.73989868,714.7352295
25 12 2018 18:00,10.77647018,3187.676215,38.55503082,628.3253174
25 12 2018 18:10,9.948081017,2759.395401,37.44142914,465.4808044
25 12 2018 18:20,10.02355003,2806.658035,37.22156143,413.8747864
25 12 2018 18:30,9.326480865,2356.22138,38.11412048,367.0765076
25 12 2018 18:40,9.153532982,2243.400621,38.18568039,320.8149109
25 12 2018 18:50,8.589697838,1883.588694,38.90296936,273.446106
25 12 2018 19:00,7.907574177,1477.520746,38.12776184,201.0820007
25 12 2018 19:10,7.651274204,1337.071413,42.29045868,177.7758942
25 12 2018 19:20,7.789010048,1411.586226,43.1180191,166.4888
25 12 2018 19:30,9.177843094,2259.212153,45.20254135,288.8960876
25 12 2018 19:40,10.01671028,2802.448294,40.7893219,312.888092
25 12 2018 19:50,9.632896423,2541.888223,35.41202164,266.1144104
25 12 2018 20:00,9.500664711,2440.425998,37.76578903,238.4971924
25 12 2018 20:10,8.799908638,2015.88587,37.79544067,167.3972931
25 12 2018 20:20,8.237138748,1668.578613,38.84951019,140.3663025
25 12 2018 20:30,9.518746376,2454.672385,36.96932983,221.2303009
25 12 2018 20:40,8.528790474,1845.777143,36.92259979,153.1813049
25 12 2018 20:50,9.258161545,2311.56729,36.87305832,207.8578033
25 12 2018 21:00,8.927984238,2097.672804,36.68935013,168.7682953
25 12 2018 21:10,9.425692558,2421.220309,35.93833923,211.1578979
25 12 2018 21:20,9.13117218,2228.872664,36.52325058,186.8269958
25 12 2018 21:30,9.092061043,2203.50033,36.36885071,195.070694
25 12 2018 21:40,8.272200584,1689.512893,35.39525986,118.6622009
25 12 2018 21:50,7.979443073,1518.246634,36.12408829,90.35288239
25 12 2018 22:00,9.102133751,2210.029902,35.23566055,222.8598938
25 12 2018 22:10,8.776786804,2001.209047,35.9682312,177.218399
25 12 2018 22:20,8.628893852,1908.052649,35.29006958,177.0774994
25 12 2018 22:30,8.274735451,1691.030538,34.84373093,130.2516022
25 12 2018 22:40,8.560106277,1865.186531,34.37939835,141.8388062
25 12 2018 22:50,8.948484421,2110.835313,22.8710804,206.0466003
25 12 2018 23:00,8.903176308,2081.769554,27.08646965,183.3603058
25 12 2018 23:10,9.242176056,2301.134108,30.51511955,215.4842072
25 12 2018 23:20,8.737426758,1976.292032,26.65776062,190.2539978
25 12 2018 23:30,9.7076931,2596.541416,25.60803986,261.1010132
25 12 2018 23:40,9.075032234,2192.469413,26.38034058,212.1215057
25 12 2018 23:50,10.10663986,2856.644995,25.96607018,296.9511108
26 12 2018 00:00,11.23911953,3350.492384,25.70726013,394.4838867
26 12 2018 00:10,11.01616955,3278.121125,25.65374947,369.4728088
26 12 2018 00:20,10.68914032,3151.278731,26.02655983,342.4653931
26 12 2018 00:30,10.95353985,3255.790569,25.36730003,379.8721008
26 12 2018 00:40,10.38255978,3007.92428,24.96637917,346.7128906
26 12 2018 00:50,10.26014996,2943.532434,25.01679039,358.1684875
26 12 2018 01:00,9.605724335,2521.549118,23.52927971,342.6322937
26 12 2018 01:10,8.925094604,2095.818959,22.42606926,294.8649902
26 12 2018 01:20,7.462996006,1238.84487,22.0899601,256.4798889
26 12 2018 01:30,9.448989868,2436.504152,21.64806938,349.6029968
26 12 2018 01:40,8.502230644,1829.36933,22.08028984,285.7011108
26 12 2018 01:50,10.02715969,2808.873842,21.56461906,303.5371094
26 12 2018 02:00,9.504170418,2443.197451,22.29236984,252.6273956
26 12 2018 02:10,8.466162682,1807.169085,22.10499954,211.0274048
26 12 2018 02:20,10.63605022,3128.215862,21.6692009,365.055603
26 12 2018 02:30,9.803115845,2663.481637,22.31753922,269.6072998
26 12 2018 02:40,10.39361954,3013.534684,22.76568985,285.7875977
26 12 2018 02:50,9.856316566,2699.478367,21.01666069,252.1907959
26 12 2018 03:00,9.593392372,2512.232043,22.09760094,196.3988953
26 12 2018 03:10,8.98200798,2132.398669,21.21599007,124.6903
26 12 2018 03:20,7.944667816,1498.471175,19.39773941,103.0356979
26 12 2018 03:30,8.88910675,2072.762765,14.13029003,161.3099976
26 12 2018 03:40,8.044891357,1555.808022,13.19404984,44.83031845
26 12 2018 03:50,9.247599602,2304.673182,14.39686966,175.1943054
26 12 2018 04:00,10.2065897,2914.007032,14.10791969,186.1797943
26 12 2018 04:10,8.458477974,1802.451426,15.71953964,7.553111076
26 12 2018 04:20,7.985352993,1521.620131,20.74972916,0
26 12 2018 04:30,8.626771927,1906.72572,21.58950043,0
26 12 2018 04:40,7.306979179,1160.393592,22.83905983,0
26 12 2018 04:50,6.331510067,741.6453566,25.95808029,0
26 12 2018 05:00,5.916076183,597.0395038,22.22577095,0
26 12 2018 05:10,7.079727173,1052.28648,20.77407074,0
26 12 2018 05:20,8.943694115,2107.757962,21.70075989,0
26 12 2018 05:30,6.794212818,925.9798489,18.92020035,0
26 12 2018 05:40,7.132998943,1077.001171,15.35130978,0
26 12 2018 05:50,7.303647995,1158.757255,20.30563927,0
26 12 2018 06:00,7.295771122,1154.894287,19.92036057,0
26 12 2018 06:10,7.95701313,1505.476768,11.88125038,9.581793785
26 12 2018 06:20,7.622766972,1321.942857,19.29787064,0
26 12 2018 06:30,6.51192522,810.6634893,35.64902115,0
26 12 2018 06:40,5.907258987,594.1452242,49.81578827,0
26 12 2018 06:50,6.98947382,1011.257328,41.89038086,0
26 12 2018 07:00,6.222611904,701.6984566,46.38237,0
26 12 2018 07:10,7.528804779,1272.823224,33.54106903,0
26 12 2018 07:20,7.044157028,1035.991126,25.64348984,0
26 12 2018 07:30,6.212497234,698.0528538,29.70084953,0
26 12 2018 07:40,6.379593849,759.691851,25.48105049,0
26 12 2018 07:50,6.32819891,740.4118666,23.70018959,0
26 12 2018 08:00,6.209197044,696.8657494,22.91109085,0
26 12 2018 08:10,6.369089127,755.7278361,24.78170967,0
26 12 2018 08:20,6.249300003,711.3702896,20.30990028,0
26 12 2018 08:30,7.35172987,1182.530398,11.44225979,0
26 12 2018 08:40,7.055642128,1041.234725,17.21894073,0
26 12 2018 08:50,7.482872963,1249.101292,24.00452995,0
26 12 2018 09:00,8.216981888,1656.592864,35.2038002,0
26 12 2018 09:10,7.946241856,1499.363485,34.58649063,0
26 12 2018 09:20,7.006188869,1018.777235,44.09064102,0
26 12 2018 09:30,6.814026833,934.4220135,50.90488052,0
26 12 2018 09:40,7.065042019,1045.539018,49.09846115,0
26 12 2018 09:50,6.397812843,766.5954042,46.27407074,0
26 12 2018 10:00,6.5104599,810.0884895,41.84600067,0
26 12 2018 10:10,7.040131092,1034.15709,38.39881134,0
26 12 2018 10:20,6.523951054,815.3915221,38.94049072,0
26 12 2018 10:30,6.695244789,884.506656,44.33972931,0
26 12 2018 10:40,6.245081902,709.8365486,37.02634048,0
26 12 2018 10:50,5.910858154,595.3256775,23.51531029,0
26 12 2018 11:00,6.274740219,720.6611648,19.56014061,0
26 12 2018 11:10,6.094257832,656.2485756,22.22353935,0
26 12 2018 11:20,5.600924015,498.5065246,24.96574974,0
26 12 2018 11:30,5.519497871,474.6263374,27.68222046,0
26 12 2018 11:40,5.240253925,397.2894592,34.89677048,0
26 12 2018 11:50,5.191477776,384.4700272,39.55632019,0
26 12 2018 12:00,4.756536007,278.364096,25.12476921,0
26 12 2018 12:10,5.419415951,446.1143949,31.6085701,0
26 12 2018 12:20,3.846323013,100.3833479,28.78436089,0
26 12 2018 12:30,4.239486217,168.7994875,30.13002014,0
26 12 2018 12:40,4.527307987,227.8023586,22.74058914,0
26 12 2018 12:50,3.445674896,46.15168573,11.81548977,0
26 12 2018 13:00,3.757857084,86.19921551,14.66983032,0
26 12 2018 13:10,4.435522079,208.4751976,49.63352966,0
26 12 2018 13:20,4.702591896,266.1572268,49.47938919,0
26 12 2018 13:30,3.996870995,127.4000142,44.52270889,0
26 12 2018 13:40,4.285134792,177.8521205,48.63898087,0
26 12 2018 13:50,4.619878769,247.8143054,59.52256012,0
26 12 2018 14:00,6.247258186,710.6276272,56.41934967,0
26 12 2018 14:10,6.107833862,660.972501,49.70067978,0
26 12 2018 14:20,4.86677599,303.9327345,48.52042007,0
26 12 2018 14:30,6.270376205,719.0624589,36.50870895,0
26 12 2018 14:40,5.572659969,490.1467415,29.80047035,0
26 12 2018 14:50,4.738464832,274.2529578,26.4074192,0
26 12 2018 15:00,4.36905098,194.7846783,28.68786049,0
26 12 2018 15:10,5.264605999,403.764,30.1971302,0
26 12 2018 15:20,4.020353794,126.7881666,40.07474899,0
26 12 2018 15:30,4.018010139,126.3510377,38.38187027,0
26 12 2018 15:40,4.006617069,124.2295296,25.9738102,0
26 12 2018 15:50,4.019110203,126.5561865,32.97483826,0
26 12 2018 16:00,4.282052994,177.2375143,44.18136978,0
26 12 2018 16:10,4.657158852,256.0265971,40.4839592,0
26 12 2018 16:20,3.872407913,104.8046986,39.23423004,0
26 12 2018 16:30,3.642193079,69.54313458,50.72275925,0
26 12 2018 16:40,3.395735979,41.19210854,49.37741089,0
26 12 2018 16:50,4.323941231,185.6348157,55.36323929,0
26 12 2018 17:00,4.508172035,223.73145,42.80231857,0
26 12 2018 17:10,4.14154911,149.7367791,46.92187881,0
26 12 2018 17:20,4.071938992,136.4724653,48.02928925,0
26 12 2018 17:30,3.287050009,31.77741688,44.92858887,0
26 12 2018 17:40,2.993494034,0,55.38713074,0
26 12 2018 17:50,3.146055937,22.38037691,60.9770813,0
26 12 2018 18:00,2.919131994,0,57.25878906,0
26 12 2018 18:10,2.141547918,0,40.13972855,0
26 12 2018 18:20,2.01978302,0,54.18130112,0
26 12 2018 18:30,2.327033997,0,61.82086945,0
26 12 2018 18:40,3.005031109,16.16302045,35.16973877,0
26 12 2018 18:50,4.439795017,209.3639168,17.59787941,0
26 12 2018 19:00,4.07626009,137.2892145,39.41545868,0
26 12 2018 19:10,3.062824965,18.32615696,40.30453873,0
26 12 2018 19:20,2.736761093,0,42.58396912,0
26 12 2018 19:30,2.806459904,0,37.67097855,0
26 12 2018 19:40,2.398049116,0,20.07216072,0
26 12 2018 19:50,2.425807953,0,35.74814987,0
26 12 2018 20:00,2.549521923,0,41.85905838,0
26 12 2018 20:10,2.524183035,0,34.4930687,0
