User ID,Location,Age,Household Size,Monthly Consumption (kWh),Peak Consumption (kWh),Avg Consumption (kWh),Consumption by Time of Day (Morning),Consumption by Time of Day (Evening),Marketing Interaction,Pricing Plan,Incentive Participation,Engagement Rate,Energy Usage Reduction (%)
User_712,Loc_5,41,5,455,29,15.166666666666666,11,11,True,Flat Rate,True,0.8194278536703651,22.550818597596006
User_713,Loc_2,29,5,120,47,4.0,0,1,False,Dynamic Pricing,False,0.9055821375731322,13.546836921630327
User_714,Loc_3,35,4,351,34,11.7,14,2,False,Dynamic Pricing,False,0.11975996643219722,0.4885376588126644
User_715,Loc_3,32,1,334,23,11.133333333333333,11,17,False,Flat Rate,True,0.5319329775527915,20.274312425083174
User_716,Loc_4,61,5,326,20,10.866666666666667,4,0,False,Flat Rate,False,0.28451195974244414,6.659004939247466
User_717,Loc_2,33,2,112,41,3.7333333333333334,9,19,False,Dynamic Pricing,True,0.0470611978769474,27.53710278628791
User_718,Loc_2,44,5,412,20,13.733333333333333,6,5,False,Flat Rate,True,0.6685466951139853,14.21468142602457
User_719,Loc_2,25,4,148,27,4.933333333333334,1,4,True,Flat Rate,True,0.8627707774592256,21.320090394451555
User_720,Loc_2,63,2,217,36,7.233333333333333,9,0,False,Flat Rate,True,0.16290265447739405,25.25792742638972
User_721,Loc_3,42,4,153,27,5.1,7,18,False,Flat Rate,False,0.8124136576239005,15.956047444172155
User_722,Loc_3,34,2,237,32,7.9,3,0,True,Flat Rate,False,0.8533957335369416,18.42915472433061
User_723,Loc_2,46,3,152,20,5.066666666666666,11,15,True,Flat Rate,False,0.9143404426664835,19.5701193386538
User_724,Loc_4,25,1,143,30,4.766666666666667,2,11,True,Flat Rate,False,0.2652850890860524,0.21340254012325532
User_725,Loc_1,32,1,402,14,13.4,9,7,True,Dynamic Pricing,True,0.9039530651898893,20.496378072404205
User_726,Loc_1,44,4,152,32,5.066666666666666,10,15,False,Dynamic Pricing,False,0.32066275473643224,8.25678795517813
User_727,Loc_4,63,1,173,34,5.766666666666667,7,0,False,Flat Rate,True,0.5523380134555028,25.469301638316974
User_728,Loc_2,67,4,145,19,4.833333333333333,1,3,False,Flat Rate,True,0.05050747083228213,12.458252960314056
User_729,Loc_3,69,4,112,31,3.7333333333333334,10,9,False,Flat Rate,False,0.043881088368743604,19.620589782301522
User_730,Loc_1,24,4,264,28,8.8,10,10,True,Dynamic Pricing,True,0.7203732127322029,25.022743412694503
User_731,Loc_5,20,1,201,10,6.7,12,16,False,Dynamic Pricing,False,0.44447997797779104,15.870748044576619
User_732,Loc_5,46,4,379,16,12.633333333333333,2,6,False,Flat Rate,False,0.25629237536921756,1.7119910564553664
User_733,Loc_4,61,1,357,13,11.9,11,11,True,Dynamic Pricing,False,0.1904134960249102,3.669157695177301
User_734,Loc_2,41,4,436,10,14.533333333333333,2,6,False,Flat Rate,False,0.6699534908592181,15.168073460684063
User_735,Loc_1,20,5,455,24,15.166666666666666,9,11,False,Flat Rate,False,0.00040154402533987277,0.43973044078647217
User_736,Loc_2,37,4,497,49,16.566666666666666,10,14,False,Flat Rate,True,0.8058911691968542,29.444766447327403
User_737,Loc_1,63,2,237,21,7.9,0,1,False,Flat Rate,False,0.07924960612992882,0.27898037383822905
User_738,Loc_4,32,4,262,31,8.733333333333333,5,13,True,Flat Rate,False,0.19148961490811944,13.142376781225467
User_739,Loc_4,42,3,486,31,16.2,1,12,True,Flat Rate,True,0.3862363952990896,15.103219592389914
User_740,Loc_5,47,4,210,26,7.0,0,3,True,Flat Rate,False,0.4848587397161036,12.229897054383983
User_741,Loc_2,31,2,201,38,6.7,1,13,True,Dynamic Pricing,False,0.35499511581394183,13.920628139782274
User_742,Loc_5,24,2,116,23,3.8666666666666667,11,13,True,Flat Rate,True,0.3207121649842939,14.947157525155118
User_743,Loc_2,34,1,367,29,12.233333333333333,5,15,False,Dynamic Pricing,True,0.9639160120731884,12.378093581491495
User_744,Loc_5,61,5,281,42,9.366666666666667,13,6,False,Flat Rate,False,0.6415796812433943,1.3929173549653129
User_745,Loc_3,37,4,471,24,15.7,3,18,True,Flat Rate,True,0.02343295536738821,20.589725587369095
User_746,Loc_3,53,1,123,21,4.1,5,1,True,Dynamic Pricing,False,0.4301759084443132,10.41310707468223
User_747,Loc_3,26,5,128,49,4.266666666666667,11,9,True,Dynamic Pricing,True,0.8750086997439702,23.20567356821845
User_748,Loc_3,55,4,270,29,9.0,8,17,False,Flat Rate,False,0.30145618641066796,10.194710200078742
User_749,Loc_1,65,3,327,39,10.9,12,16,True,Dynamic Pricing,False,0.09455634477438823,8.448915800617582
User_750,Loc_3,39,4,477,47,15.9,9,4,False,Flat Rate,False,0.7583847715899178,7.9617435647246175
User_751,Loc_4,19,2,287,12,9.566666666666666,11,11,False,Flat Rate,True,0.6060138319360813,6.326829288293353
User_752,Loc_4,41,2,445,37,14.833333333333334,9,5,False,Dynamic Pricing,False,0.5703125078265039,6.711144033933143
User_753,Loc_1,25,3,329,35,10.966666666666667,7,8,False,Dynamic Pricing,True,0.053576559607407925,33.94953026440745
User_754,Loc_3,28,1,420,39,14.0,0,19,True,Dynamic Pricing,False,0.14049900979551733,17.471111524541776
User_755,Loc_3,30,5,439,22,14.633333333333333,12,0,False,Dynamic Pricing,False,0.6225493962131138,6.587561340684354
User_756,Loc_3,34,4,218,22,7.266666666666667,7,14,False,Flat Rate,False,0.2078238414588358,11.755908101327444
User_757,Loc_5,25,2,255,11,8.5,8,5,True,Dynamic Pricing,False,0.5040700797484243,16.94593491070988
User_758,Loc_2,38,1,371,46,12.366666666666667,5,18,False,Dynamic Pricing,False,0.5448816860293935,8.825486735001373
User_759,Loc_5,35,3,274,47,9.133333333333333,9,17,False,Dynamic Pricing,True,0.2835071902709394,13.562086881094793
User_760,Loc_2,47,2,203,11,6.766666666666667,14,5,False,Dynamic Pricing,True,0.9484251555414929,10.531307713802374
User_761,Loc_3,35,3,191,45,6.366666666666666,4,12,True,Dynamic Pricing,True,0.8424641068355752,17.42286493551266
User_762,Loc_3,63,4,285,35,9.5,5,0,False,Flat Rate,False,0.7223735076327985,19.388787513517567
User_763,Loc_5,64,5,382,20,12.733333333333333,12,12,False,Flat Rate,False,0.07799386640940908,13.864190844377354
User_764,Loc_5,48,2,280,17,9.333333333333334,5,6,True,Dynamic Pricing,True,0.10613001930901944,11.801587548870511
User_765,Loc_2,55,2,269,49,8.966666666666667,8,14,True,Dynamic Pricing,False,0.4927813458649557,3.7872175158372556
User_766,Loc_4,49,4,286,31,9.533333333333333,3,11,False,Flat Rate,False,0.16071334919098568,15.426462864337001
User_767,Loc_2,28,1,274,29,9.133333333333333,1,0,False,Dynamic Pricing,False,0.9782654635294741,16.828795199124894
User_768,Loc_5,62,5,321,17,10.7,10,14,True,Flat Rate,True,0.15852023402740945,26.111062089361212
User_769,Loc_5,42,2,332,38,11.066666666666666,10,3,False,Flat Rate,True,0.487467835463974,25.902631501682606
User_770,Loc_1,50,5,261,49,8.7,8,12,True,Dynamic Pricing,True,0.3641210568415054,15.001030080320547
User_771,Loc_5,55,2,233,35,7.766666666666667,1,4,False,Flat Rate,True,0.639386421454098,22.555551608424203
User_772,Loc_1,58,5,490,39,16.333333333333332,9,1,True,Dynamic Pricing,True,0.12903640888942491,23.416736777873986
User_773,Loc_4,25,3,323,26,10.766666666666667,8,0,False,Dynamic Pricing,False,0.4303164280423909,5.180702882066943
User_774,Loc_2,28,2,252,29,8.4,1,15,True,Flat Rate,False,0.27470503280714365,14.173534399310139
User_775,Loc_2,39,5,132,25,4.4,11,5,True,Flat Rate,False,0.887751524671688,4.297092128499962
User_776,Loc_1,68,1,154,16,5.133333333333334,7,15,True,Dynamic Pricing,False,0.040585712134695084,0.8066032210302598
User_777,Loc_2,41,3,106,25,3.533333333333333,8,13,True,Flat Rate,True,0.9137274940064593,10.412329904296708
User_778,Loc_5,58,3,343,36,11.433333333333334,11,2,True,Dynamic Pricing,True,0.8329941385530004,11.096715664851592
User_779,Loc_3,34,1,412,32,13.733333333333333,9,14,False,Flat Rate,False,0.29757071644081545,6.754959934696945
User_780,Loc_1,29,5,225,33,7.5,8,2,False,Flat Rate,True,0.7892906546771047,15.016330032386403
User_781,Loc_2,63,4,111,18,3.7,9,1,True,Dynamic Pricing,False,0.03121356033874756,10.170777829954158
User_782,Loc_1,49,1,115,44,3.8333333333333335,8,0,False,Dynamic Pricing,False,0.9668655502933936,9.535077510166563
User_783,Loc_1,32,5,307,29,10.233333333333333,1,8,False,Dynamic Pricing,False,0.5265949425897893,5.413492119305787
User_784,Loc_3,33,1,142,46,4.733333333333333,3,8,False,Flat Rate,False,0.30328102606544527,0.5834133714814893
User_785,Loc_5,39,1,472,26,15.733333333333333,6,6,False,Dynamic Pricing,True,0.3625832125946771,20.780504256171024
User_786,Loc_1,45,2,234,40,7.8,11,2,False,Dynamic Pricing,False,0.06640535346049736,7.914896596947088
User_787,Loc_2,37,5,327,17,10.9,1,17,False,Flat Rate,True,0.9893495140420392,11.972761918295092
User_788,Loc_4,50,4,210,24,7.0,0,10,True,Flat Rate,False,0.03929194515069245,17.338820856610248
User_789,Loc_1,27,2,406,40,13.533333333333333,2,6,False,Dynamic Pricing,False,0.654907123147859,14.934866155963196
User_790,Loc_1,57,1,259,39,8.633333333333333,11,8,False,Dynamic Pricing,False,0.4427359277064583,17.155310967448845
User_791,Loc_3,49,1,430,29,14.333333333333334,3,0,False,Dynamic Pricing,False,0.9489162181887151,9.89965589424922
User_792,Loc_5,67,1,363,48,12.1,7,13,True,Dynamic Pricing,True,0.24599974030679517,9.715234263652553
User_793,Loc_4,50,5,324,21,10.8,5,19,False,Flat Rate,False,0.5320868239380113,13.924428722425448
User_794,Loc_2,19,5,316,26,10.533333333333333,10,5,False,Flat Rate,True,0.48235620858275297,15.283718114813034
User_795,Loc_4,50,2,144,39,4.8,1,6,False,Dynamic Pricing,False,0.7028664440501013,8.824593381834337
User_796,Loc_2,50,4,313,38,10.433333333333334,14,9,True,Dynamic Pricing,False,0.06801023195242051,1.30001577897777
User_797,Loc_5,58,2,158,28,5.266666666666667,8,6,False,Dynamic Pricing,False,0.19378913002335485,16.50616804845965
User_798,Loc_2,30,3,231,20,7.7,13,1,True,Flat Rate,True,0.21456482009284983,15.06949486226626
User_799,Loc_3,47,1,203,43,6.766666666666667,1,3,False,Dynamic Pricing,False,0.7381507548416897,18.061950140986195
User_800,Loc_3,50,1,294,16,9.8,12,16,True,Dynamic Pricing,False,0.18913869632674007,17.284612045231142
User_801,Loc_3,30,1,256,43,8.533333333333333,14,0,True,Flat Rate,False,0.5734917638909767,9.291655288784922
User_802,Loc_3,69,2,197,29,6.566666666666666,11,9,True,Flat Rate,False,0.2152438205009537,14.887364086079813
User_803,Loc_4,43,2,325,47,10.833333333333334,4,18,False,Dynamic Pricing,False,0.8616249500839784,12.388901476363065
User_804,Loc_5,39,1,304,33,10.133333333333333,11,14,True,Dynamic Pricing,True,0.9421854544896385,25.47352386888422
User_805,Loc_2,56,2,178,19,5.933333333333334,3,9,True,Flat Rate,True,0.5184929749422404,20.80086464213991
User_806,Loc_2,19,5,223,41,7.433333333333334,12,18,True,Dynamic Pricing,False,0.3523088842091783,15.716169684887
User_807,Loc_3,55,5,317,24,10.566666666666666,6,11,True,Dynamic Pricing,False,0.23405777501749914,9.24913634130296
User_808,Loc_3,56,2,103,46,3.433333333333333,7,15,False,Flat Rate,True,0.049781001523043766,30.146086105269475
User_809,Loc_1,43,1,189,29,6.3,4,8,False,Flat Rate,False,0.2685000761974954,9.727442016502952
User_810,Loc_5,63,2,203,12,6.766666666666667,9,14,False,Flat Rate,True,0.6542357799453179,17.358395152627885
User_811,Loc_4,67,2,492,46,16.4,13,16,False,Dynamic Pricing,False,0.5336169313092108,15.701437231270255
User_812,Loc_2,32,2,218,49,7.266666666666667,13,13,True,Flat Rate,False,0.9440412782809274,16.43155383521676
User_813,Loc_1,51,3,232,17,7.733333333333333,4,17,False,Flat Rate,True,0.3962772624917006,21.504845107648293
User_814,Loc_1,59,5,411,49,13.7,1,1,True,Dynamic Pricing,False,0.6938633423283945,3.595956269901508
User_815,Loc_2,61,4,195,32,6.5,7,3,False,Dynamic Pricing,True,0.4893227474751214,21.97259168384675
User_816,Loc_4,66,4,430,49,14.333333333333334,13,17,False,Flat Rate,True,0.5125762159242117,24.94442209681714
User_817,Loc_1,57,3,242,20,8.066666666666666,1,6,False,Flat Rate,True,0.2677743146041175,30.04393620002144
User_818,Loc_1,28,2,387,17,12.9,9,12,True,Dynamic Pricing,False,0.4549507768419997,16.223252077582643
User_819,Loc_5,20,3,127,38,4.233333333333333,11,14,False,Dynamic Pricing,True,0.47078499701270726,14.295543139325934
User_820,Loc_4,23,3,377,39,12.566666666666666,5,0,False,Flat Rate,True,0.7066425217489339,20.869166373636663
User_821,Loc_1,26,1,332,19,11.066666666666666,7,10,False,Flat Rate,False,0.9406399991861139,12.932422673151107
User_822,Loc_4,23,5,116,48,3.8666666666666667,5,9,True,Dynamic Pricing,False,0.3293212774825043,16.600653672561492
User_823,Loc_2,26,4,158,37,5.266666666666667,3,4,False,Flat Rate,False,0.042200468581298445,0.9854730716554294
User_824,Loc_3,56,2,189,45,6.3,12,15,False,Dynamic Pricing,False,0.4962951255006397,17.048777712837463
User_825,Loc_1,48,4,298,22,9.933333333333334,3,10,True,Flat Rate,False,0.5444613321491686,10.968018734838234
User_826,Loc_5,49,4,461,41,15.366666666666667,5,5,True,Dynamic Pricing,False,0.16844055113191525,3.9462794115211985
User_827,Loc_2,58,5,125,45,4.166666666666667,13,8,False,Dynamic Pricing,True,0.7604646062760667,19.22629372844619
User_828,Loc_4,67,4,124,46,4.133333333333334,14,12,False,Flat Rate,False,0.9849291084414916,5.638591035031215
User_829,Loc_2,29,4,493,35,16.433333333333334,12,7,False,Flat Rate,True,0.9457747170084609,17.24370286766852
User_830,Loc_1,25,3,400,31,13.333333333333334,3,13,True,Dynamic Pricing,False,0.19710603882365219,1.0337135982226364
User_831,Loc_4,25,5,438,13,14.6,7,0,True,Flat Rate,True,0.8753632399007607,15.038401125970168
User_832,Loc_3,67,1,366,40,12.2,8,16,True,Flat Rate,True,0.7044936364116847,26.454687699681486
User_833,Loc_2,45,2,280,27,9.333333333333334,0,4,False,Flat Rate,False,0.4538465638069116,2.6520798149362212
User_834,Loc_1,37,4,459,47,15.3,12,1,True,Dynamic Pricing,False,0.540610994324729,4.667925389162539
User_835,Loc_5,64,2,167,33,5.566666666666666,3,8,False,Flat Rate,True,0.8496001749824581,16.00735167431712
User_836,Loc_4,24,1,450,32,15.0,3,3,True,Flat Rate,False,0.48013493963837317,10.34241776226661
User_837,Loc_2,28,2,420,31,14.0,1,16,True,Dynamic Pricing,False,0.37320736910512686,15.272209592283172
User_838,Loc_2,37,1,148,11,4.933333333333334,5,16,True,Flat Rate,True,0.4932474930259858,19.259956460055513
User_839,Loc_3,33,3,274,40,9.133333333333333,2,17,False,Flat Rate,True,0.5791298040350491,28.85310068512311
User_840,Loc_3,21,4,151,20,5.033333333333333,6,15,False,Dynamic Pricing,True,0.18907765377834884,25.280453377432494
User_841,Loc_5,23,1,201,37,6.7,12,7,False,Dynamic Pricing,False,0.9009077302669907,2.261994788476449
User_842,Loc_5,39,2,315,41,10.5,10,10,False,Flat Rate,False,0.6741869488296138,3.1266287678567717
User_843,Loc_1,43,4,287,14,9.566666666666666,10,17,True,Flat Rate,False,0.6332689173374889,8.740674508995417
User_844,Loc_1,20,3,156,47,5.2,4,9,False,Dynamic Pricing,False,0.09949622618063814,7.937787861780792
User_845,Loc_5,58,4,146,19,4.866666666666666,3,12,True,Dynamic Pricing,True,0.6041739381725918,28.607223619092892
User_846,Loc_5,59,1,258,49,8.6,4,16,False,Flat Rate,False,0.12096066223849233,11.614742795947038
User_847,Loc_4,31,3,273,33,9.1,7,17,False,Flat Rate,True,0.07869767519539905,15.229545917484959
User_848,Loc_3,28,2,341,44,11.366666666666667,2,9,True,Flat Rate,False,0.5273108956423933,3.4152056690077126
User_849,Loc_1,35,3,381,32,12.7,13,15,True,Dynamic Pricing,False,0.402785534046495,4.536742046509903
User_850,Loc_3,29,3,340,26,11.333333333333334,6,19,False,Flat Rate,True,0.5888102701562232,25.27316006853627
User_851,Loc_3,40,5,469,10,15.633333333333333,14,4,False,Dynamic Pricing,False,0.0892221680572386,8.46877609799585
User_852,Loc_5,29,3,104,40,3.466666666666667,13,12,True,Dynamic Pricing,False,0.4309830628472584,10.298550177213441
User_853,Loc_4,30,3,183,40,6.1,5,17,True,Dynamic Pricing,True,0.17478671504515797,11.420105111652115
User_854,Loc_2,42,4,407,43,13.566666666666666,11,16,True,Flat Rate,False,0.9871000859241166,13.258125046891315
User_855,Loc_4,62,2,460,18,15.333333333333334,0,8,True,Flat Rate,True,0.5611502124351744,25.81015857115227
User_856,Loc_4,68,4,347,31,11.566666666666666,12,13,True,Flat Rate,True,0.6874368609408673,15.507517693325564
User_857,Loc_3,36,4,153,22,5.1,6,16,False,Dynamic Pricing,True,0.3254182806826078,23.59626570498672
User_858,Loc_4,63,1,260,34,8.666666666666666,13,3,False,Flat Rate,True,0.09473891477934415,33.63539712272172
User_859,Loc_1,53,4,325,27,10.833333333333334,12,17,False,Dynamic Pricing,False,0.9758708627835366,6.664834811014552
User_860,Loc_3,62,5,114,21,3.8,6,19,False,Dynamic Pricing,False,0.2862590353831832,11.900926898475223
User_861,Loc_1,25,5,323,49,10.766666666666667,13,14,True,Dynamic Pricing,False,0.4238081851735742,1.8039140040048873
User_862,Loc_2,46,1,160,26,5.333333333333333,14,10,True,Dynamic Pricing,True,0.649863921702575,26.611424618471332
User_863,Loc_3,49,2,221,24,7.366666666666666,11,11,True,Dynamic Pricing,False,0.024697297686111286,1.7926354660923582
User_864,Loc_2,68,2,376,24,12.533333333333333,0,8,False,Dynamic Pricing,False,0.8102591305172869,19.184708706476442
User_865,Loc_3,61,4,145,24,4.833333333333333,8,12,True,Flat Rate,False,0.5365781900286203,14.313253041446227
User_866,Loc_5,35,4,489,48,16.3,5,14,True,Dynamic Pricing,False,0.27821718706882215,15.763195762714128
User_867,Loc_4,23,4,393,22,13.1,14,14,False,Flat Rate,True,0.06160798529246925,19.16316918429487
User_868,Loc_5,35,2,161,26,5.366666666666666,11,4,False,Dynamic Pricing,True,0.16249841547444144,16.887105945888337
User_869,Loc_2,36,3,185,41,6.166666666666667,1,18,False,Flat Rate,False,0.8950338588534369,8.998255621710108
User_870,Loc_4,39,5,309,18,10.3,4,19,True,Flat Rate,True,0.686024223935891,27.050816725264593
User_871,Loc_3,54,3,177,49,5.9,12,13,True,Flat Rate,False,0.24990172163688984,19.13671335086126
User_872,Loc_4,49,3,301,29,10.033333333333333,10,16,False,Flat Rate,False,0.06560076494502953,9.980723458081627
User_873,Loc_1,58,2,401,35,13.366666666666667,3,17,False,Dynamic Pricing,False,0.6906153123866363,18.63070098310524
User_874,Loc_4,20,3,496,36,16.533333333333335,6,2,True,Dynamic Pricing,True,0.5724077259677651,22.265589215129843
User_875,Loc_1,45,1,322,30,10.733333333333333,7,1,False,Dynamic Pricing,False,0.404519524458235,10.767683737928664
User_876,Loc_4,27,4,321,27,10.7,10,0,True,Dynamic Pricing,True,0.36361144919006383,15.760997807800205
User_877,Loc_1,68,1,102,22,3.4,13,9,False,Flat Rate,True,0.2168142759291083,13.25749261659115
User_878,Loc_2,52,5,105,25,3.5,14,18,False,Flat Rate,False,0.6696112565375176,0.07439321636118379
User_879,Loc_5,46,4,192,18,6.4,10,16,False,Flat Rate,True,0.9706680277938705,15.178134306312906
User_880,Loc_3,32,3,107,21,3.566666666666667,0,11,True,Dynamic Pricing,True,0.17571524583682585,17.182748734936105
User_881,Loc_4,50,5,334,47,11.133333333333333,4,0,True,Flat Rate,False,0.5971166200155034,7.599199045195051
User_882,Loc_5,24,4,207,28,6.9,14,11,False,Dynamic Pricing,True,0.4241850557459762,15.543489708741351
User_883,Loc_3,29,3,260,16,8.666666666666666,2,16,True,Flat Rate,True,0.4466887217446649,31.32271148613884
User_884,Loc_3,66,1,308,44,10.266666666666667,0,2,False,Flat Rate,False,0.2541472801278144,7.005447413386552
User_885,Loc_1,47,4,339,27,11.3,11,10,False,Flat Rate,False,0.8251348756614191,9.043658787202158
User_886,Loc_2,38,3,430,25,14.333333333333334,2,16,True,Flat Rate,True,0.4852556041472411,12.348335147429783
User_887,Loc_2,48,1,432,48,14.4,13,2,True,Flat Rate,False,0.5434058521982641,0.9591546487397529
User_888,Loc_5,41,5,149,13,4.966666666666667,5,7,True,Dynamic Pricing,False,0.30476091279732576,15.508190291849893
User_889,Loc_2,37,5,110,34,3.6666666666666665,13,19,True,Flat Rate,True,0.18180846566694975,19.057706480736027
User_890,Loc_4,54,5,450,41,15.0,6,3,False,Dynamic Pricing,True,0.08591038820282049,25.49034068926498
User_891,Loc_2,21,5,255,49,8.5,7,6,True,Dynamic Pricing,False,0.7141191409249159,2.9972559777310326
User_892,Loc_5,45,2,169,22,5.633333333333334,12,13,True,Dynamic Pricing,True,0.19623428168785562,25.680118885591824
User_893,Loc_2,61,4,268,26,8.933333333333334,10,13,False,Dynamic Pricing,False,0.6900753541887977,5.072849486827511
User_894,Loc_4,37,4,371,46,12.366666666666667,3,3,False,Dynamic Pricing,False,0.3903764460469539,4.561236338000398
User_895,Loc_1,41,2,167,15,5.566666666666666,2,15,False,Dynamic Pricing,True,0.41577480098965147,9.247051538703507
User_896,Loc_5,67,3,454,28,15.133333333333333,4,0,False,Dynamic Pricing,True,0.4691774960927717,17.097610503209605
User_897,Loc_1,66,3,351,22,11.7,8,16,True,Dynamic Pricing,False,0.3677085081275432,6.185362229993907
User_898,Loc_1,68,5,147,35,4.9,12,9,True,Flat Rate,False,0.10061997722259008,2.337575211818781
User_899,Loc_1,49,1,283,23,9.433333333333334,5,15,False,Flat Rate,False,0.3096318100028458,19.71716880821875
User_900,Loc_3,58,3,419,40,13.966666666666667,14,15,False,Dynamic Pricing,False,0.6637343606939384,6.172652970479014
User_901,Loc_3,53,1,286,13,9.533333333333333,8,7,True,Dynamic Pricing,True,0.665784401468871,15.893150369382504
User_902,Loc_1,51,4,189,48,6.3,14,6,True,Dynamic Pricing,False,0.28622430723999437,3.981646256559155
User_903,Loc_5,53,1,431,17,14.366666666666667,5,5,True,Flat Rate,True,0.46010262655768797,18.642766434458075
User_904,Loc_4,19,4,238,34,7.933333333333334,1,15,True,Flat Rate,True,0.19344722801193748,13.29228179113154
User_905,Loc_4,32,2,456,22,15.2,12,19,True,Dynamic Pricing,False,0.21037208152983577,17.248682602823138
User_906,Loc_2,51,2,188,41,6.266666666666667,4,15,False,Dynamic Pricing,True,0.023047088406607408,27.204920284669626
User_907,Loc_5,53,5,373,47,12.433333333333334,11,6,False,Flat Rate,True,0.8967465499077446,12.898429182153425
User_908,Loc_3,23,3,118,47,3.933333333333333,10,8,False,Flat Rate,False,0.2107066650749062,9.001905371817188
User_909,Loc_1,56,5,410,37,13.666666666666666,8,13,False,Dynamic Pricing,True,0.22753387693646332,7.740949438515303
User_910,Loc_2,59,4,457,39,15.233333333333333,7,10,True,Dynamic Pricing,True,0.2796014326451318,17.82326284700533
User_911,Loc_4,68,5,473,12,15.766666666666667,6,13,False,Dynamic Pricing,False,0.127408071695429,8.278521161051778
User_912,Loc_3,68,1,253,37,8.433333333333334,0,6,True,Dynamic Pricing,False,0.6392628831813628,5.401169322031114
User_913,Loc_3,29,4,489,12,16.3,3,0,True,Flat Rate,False,0.07514295317758657,4.1367422123321695
User_914,Loc_1,20,2,359,43,11.966666666666667,11,12,True,Flat Rate,False,0.13420242632635027,13.080461553175208
User_915,Loc_4,62,3,207,25,6.9,6,19,True,Dynamic Pricing,False,0.6447567265900929,8.32434062064629
User_916,Loc_5,35,4,470,31,15.666666666666666,10,2,True,Dynamic Pricing,False,0.33966062048144274,3.5931857805982403
User_917,Loc_3,57,4,384,41,12.8,6,19,True,Dynamic Pricing,False,0.707947826701189,13.782181629736481
User_918,Loc_1,38,1,158,47,5.266666666666667,14,3,True,Flat Rate,True,0.557424744670142,26.007178987007478
User_919,Loc_5,32,3,224,17,7.466666666666667,5,10,False,Dynamic Pricing,True,0.25602117306151306,29.334071632785502
User_920,Loc_4,50,2,453,17,15.1,7,1,True,Dynamic Pricing,False,0.6508279504893281,2.349517977529858
User_921,Loc_3,52,4,372,15,12.4,10,13,False,Dynamic Pricing,True,0.11627368029288065,23.900304611743096
User_922,Loc_5,43,4,206,23,6.866666666666666,12,11,False,Flat Rate,True,0.5364103830800304,22.955761230029776
User_923,Loc_5,25,1,398,41,13.266666666666667,5,16,True,Dynamic Pricing,False,0.43714810504503465,2.3002187365619564
User_924,Loc_5,53,5,344,44,11.466666666666667,9,11,True,Flat Rate,True,0.2678735828174408,20.360145263324092
User_925,Loc_3,65,2,435,19,14.5,2,11,False,Dynamic Pricing,False,0.6040049977395001,8.830945777596607
User_926,Loc_3,47,3,346,12,11.533333333333333,3,0,False,Dynamic Pricing,True,0.8713335923402825,32.49404153945237
User_927,Loc_2,40,4,107,21,3.566666666666667,13,12,False,Dynamic Pricing,False,0.9989046997630767,2.8322270123579862
User_928,Loc_4,59,4,240,40,8.0,2,13,False,Flat Rate,True,0.6077627687434245,21.658617796066537
User_929,Loc_1,61,2,461,38,15.366666666666667,0,1,True,Dynamic Pricing,True,0.40470587432917016,21.35231941876009
User_930,Loc_5,31,5,107,14,3.566666666666667,14,11,True,Dynamic Pricing,True,0.2252071002162016,30.76777170581578
User_931,Loc_2,31,4,451,34,15.033333333333333,9,15,True,Flat Rate,False,0.25709608939511175,6.59949790580553
User_932,Loc_1,19,2,193,40,6.433333333333334,4,3,False,Flat Rate,True,0.4794549781497657,31.08071364708221
User_933,Loc_2,54,1,420,30,14.0,14,7,True,Flat Rate,True,0.36727770128070925,23.22654917582912
User_934,Loc_3,22,5,138,29,4.6,0,1,False,Dynamic Pricing,False,0.9138145226249442,5.407664706213127
User_935,Loc_5,55,3,180,48,6.0,0,9,True,Flat Rate,False,0.36829546765570953,16.070835536528556
User_936,Loc_1,62,4,286,31,9.533333333333333,1,8,False,Dynamic Pricing,True,0.3734445911454355,33.04390550891473
User_937,Loc_1,58,2,183,13,6.1,12,14,True,Flat Rate,True,0.38353451243397696,19.59963656349033
User_938,Loc_1,64,1,187,22,6.233333333333333,3,12,True,Flat Rate,True,0.8366202103676581,22.993428881412076
User_939,Loc_1,31,3,341,29,11.366666666666667,5,16,False,Flat Rate,True,0.6507883208469019,24.4962651658886
User_940,Loc_1,56,2,441,22,14.7,7,15,False,Dynamic Pricing,False,0.6141688503188927,5.898622716077286
User_941,Loc_2,42,2,192,26,6.4,12,1,False,Dynamic Pricing,True,0.3341430223838622,8.906717934309976
User_942,Loc_5,37,3,185,45,6.166666666666667,2,19,False,Dynamic Pricing,True,0.8179041768324394,14.052938131257262
User_943,Loc_3,19,1,143,42,4.766666666666667,0,19,False,Dynamic Pricing,False,0.038363861355701134,5.638737686835169
User_944,Loc_3,56,1,236,10,7.866666666666666,2,13,True,Dynamic Pricing,True,0.8707971723381132,22.711971795075613
User_945,Loc_3,23,5,173,24,5.766666666666667,11,2,False,Dynamic Pricing,True,0.5127498997939296,10.491912598269234
User_946,Loc_3,34,4,135,22,4.5,2,11,True,Dynamic Pricing,True,0.3982502348634128,31.647018718450482
User_947,Loc_2,42,3,200,26,6.666666666666667,4,7,True,Dynamic Pricing,False,0.4971672807176857,14.098222654626722
User_948,Loc_4,45,3,255,33,8.5,10,1,True,Dynamic Pricing,False,0.6674155305338311,1.7040095511932396
User_949,Loc_5,19,3,354,17,11.8,11,3,True,Flat Rate,True,0.01276542651789736,26.8043667556155
